-3.726644867086618129e-01,-1.558978730512150745e+00,4.499579892968047830e+02
1.851197178448212716e-02,-2.367669529187613531e+00,5.521146604121590826e+02
4.407612329638590772e-05,-4.888359080763257300e-03,1.000000000000000000e+00
