-3.360232275984337824e-01,-1.559480473438350057e+00,4.376461797844758621e+02
2.115653918226755720e-02,-2.798734015026278943e+00,6.699750956291633202e+02
4.407612329639086117e-05,-4.888359080763263372e-03,1.000000000000000000e+00
